Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3333,0.17307692307692313,Female,T-shirt,Clothing,0.03750000000000003,Washington,M,Silver,Summer,0.2400000000000002,No,PayPal,2-Day Shipping,No,No,0.0,PayPal,Bi-Weekly
3334,0.7115384615384616,Female,Jeans,Clothing,0.1875,Minnesota,M,Violet,Spring,0.6800000000000002,No,Debit Card,Express,No,No,0.04081632653061225,PayPal,Monthly
3335,0.9230769230769232,Female,Shirt,Clothing,0.03750000000000003,California,M,Beige,Summer,0.3600000000000001,No,Bank Transfer,Free Shipping,No,No,0.4081632653061224,Credit Card,Annually
3336,0.5000000000000001,Female,Hat,Accessories,0.925,Texas,XL,Cyan,Winter,0.40000000000000013,No,Credit Card,Express,No,No,0.9591836734693877,Bank Transfer,Quarterly
3337,0.40384615384615385,Female,Blouse,Clothing,0.3125,Montana,M,Brown,Fall,0.6000000000000001,No,Venmo,Free Shipping,No,No,0.4693877551020408,Debit Card,Annually
3338,0.0961538461538462,Female,Jacket,Outerwear,0.03750000000000003,Arizona,L,Blue,Winter,0.7600000000000002,No,Bank Transfer,2-Day Shipping,No,No,0.8979591836734693,Bank Transfer,Bi-Weekly
3339,0.21153846153846156,Female,Skirt,Clothing,0.925,Minnesota,L,White,Winter,0.15999999999999992,No,Venmo,2-Day Shipping,No,No,0.9183673469387754,Credit Card,Monthly
3340,0.03846153846153849,Female,Gloves,Accessories,0.9875,Nebraska,M,Cyan,Fall,0.44000000000000017,No,Debit Card,Store Pickup,No,No,0.693877551020408,Cash,Fortnightly
3341,0.46153846153846156,Female,T-shirt,Clothing,0.2,Virginia,XL,Maroon,Fall,0.7600000000000002,No,Credit Card,Free Shipping,No,No,0.9387755102040816,Credit Card,Fortnightly
3342,0.7115384615384616,Female,Jacket,Outerwear,0.375,Connecticut,XL,Olive,Summer,0.8,No,Venmo,Standard,No,No,0.693877551020408,Credit Card,Monthly
3343,0.9230769230769232,Female,Jacket,Outerwear,0.7625,New Jersey,M,Violet,Spring,0.52,No,Credit Card,Free Shipping,No,No,0.8979591836734693,Credit Card,Weekly
3344,0.11538461538461542,Female,Shorts,Clothing,0.1375,Kentucky,XL,Green,Winter,0.44000000000000017,No,Bank Transfer,2-Day Shipping,No,No,0.10204081632653061,Cash,Bi-Weekly
3345,0.8461538461538461,Female,Hat,Accessories,0.3500000000000001,Washington,XL,Magenta,Fall,0.72,No,Debit Card,Free Shipping,No,No,0.38775510204081626,Cash,Annually
3346,0.1923076923076924,Female,Handbag,Accessories,0.8875,Florida,M,Turquoise,Summer,0.6000000000000001,No,Cash,2-Day Shipping,No,No,0.04081632653061225,Venmo,Bi-Weekly
3347,0.23076923076923084,Female,Jeans,Clothing,0.9875,Oklahoma,M,Black,Summer,0.3600000000000001,No,PayPal,Express,No,No,0.5918367346938774,Venmo,Quarterly
3348,0.07692307692307698,Female,Shoes,Footwear,0.625,Iowa,XL,Cyan,Summer,0.7600000000000002,No,Credit Card,Standard,No,No,0.5510204081632653,PayPal,Bi-Weekly
3349,0.1923076923076924,Female,T-shirt,Clothing,0.675,New Hampshire,L,Gray,Winter,0.11999999999999988,No,PayPal,Standard,No,No,0.28571428571428564,Cash,Every 3 Months
3350,0.326923076923077,Female,Jewelry,Accessories,0.7375,Georgia,M,Red,Fall,0.11999999999999988,No,Cash,Store Pickup,No,No,0.5714285714285714,PayPal,Quarterly
3351,0.5192307692307693,Female,Handbag,Accessories,0.16250000000000003,Mississippi,S,Olive,Fall,0.9600000000000002,No,PayPal,2-Day Shipping,No,No,0.28571428571428564,Cash,Bi-Weekly
3352,0.48076923076923084,Female,Shirt,Clothing,0.36250000000000004,New Hampshire,L,Cyan,Spring,0.6800000000000002,No,Cash,2-Day Shipping,No,No,0.346938775510204,Bank Transfer,Fortnightly
3353,0.7115384615384616,Female,Belt,Accessories,0.9500000000000002,Washington,M,Teal,Summer,0.15999999999999992,No,Credit Card,Next Day Air,No,No,0.12244897959183673,Bank Transfer,Bi-Weekly
3354,0.25,Female,Dress,Clothing,0.5750000000000001,Ohio,L,Teal,Fall,0.8399999999999999,No,Debit Card,Free Shipping,No,No,0.36734693877551017,Credit Card,Every 3 Months
3355,0.46153846153846156,Female,Skirt,Clothing,0.3125,Maryland,M,Orange,Fall,0.11999999999999988,No,Cash,Next Day Air,No,No,0.28571428571428564,PayPal,Weekly
3356,0.42307692307692313,Female,Blouse,Clothing,0.10000000000000003,Delaware,M,Peach,Spring,0.040000000000000036,No,Debit Card,Store Pickup,No,No,0.04081632653061225,Bank Transfer,Bi-Weekly
3357,0.40384615384615385,Female,Jeans,Clothing,0.3500000000000001,Tennessee,M,Silver,Summer,0.40000000000000013,No,Credit Card,Store Pickup,No,No,0.24489795918367344,PayPal,Bi-Weekly
3358,0.4423076923076924,Female,Hoodie,Clothing,0.5875,Arkansas,M,Pink,Winter,0.40000000000000013,No,Venmo,Free Shipping,No,No,0.7346938775510203,Credit Card,Monthly
3359,0.730769230769231,Female,T-shirt,Clothing,0.48750000000000004,Tennessee,M,Magenta,Fall,0.3600000000000001,No,Debit Card,2-Day Shipping,No,No,0.510204081632653,Cash,Annually
3360,0.48076923076923084,Female,Sunglasses,Accessories,0.675,New Hampshire,L,Red,Fall,0.56,No,Credit Card,Next Day Air,No,No,0.5714285714285714,Debit Card,Monthly
3361,0.07692307692307698,Female,Jacket,Outerwear,0.7625,Minnesota,M,Maroon,Spring,0.32000000000000006,No,Venmo,2-Day Shipping,No,No,0.9387755102040816,Cash,Every 3 Months
3362,0.5576923076923077,Female,Shoes,Footwear,0.07500000000000001,Florida,M,Silver,Spring,0.6399999999999999,No,Credit Card,Free Shipping,No,No,0.9387755102040816,Credit Card,Bi-Weekly
3363,0.6153846153846154,Female,Handbag,Accessories,0.5125000000000001,Tennessee,M,Gray,Summer,0.20000000000000018,No,Credit Card,Next Day Air,No,No,0.9591836734693877,Venmo,Fortnightly
3364,0.7692307692307693,Female,Sweater,Clothing,0.03750000000000003,California,M,Turquoise,Winter,0.20000000000000018,No,PayPal,Next Day Air,No,No,0.9183673469387754,Bank Transfer,Bi-Weekly
3365,0.6153846153846154,Female,Scarf,Accessories,0.16250000000000003,Oregon,M,Peach,Fall,0.28000000000000025,No,Cash,Standard,No,No,0.12244897959183673,Credit Card,Monthly
3366,0.48076923076923084,Female,Skirt,Clothing,0.4750000000000001,Tennessee,L,Teal,Fall,0.56,No,Bank Transfer,Express,No,No,0.8979591836734693,Credit Card,Every 3 Months
3367,0.3846153846153847,Female,Gloves,Accessories,0.5625,North Carolina,M,Red,Spring,0.44000000000000017,No,Venmo,2-Day Shipping,No,No,0.9387755102040816,Debit Card,Quarterly
3368,0.5000000000000001,Female,T-shirt,Clothing,0.3500000000000001,Tennessee,M,Blue,Summer,0.2400000000000002,No,Credit Card,Store Pickup,No,No,0.10204081632653061,Venmo,Fortnightly
3369,0.23076923076923084,Female,Sandals,Footwear,0.0625,Nebraska,M,Blue,Spring,0.9199999999999999,No,Cash,Express,No,No,0.5714285714285714,Bank Transfer,Every 3 Months
3370,0.5576923076923077,Female,Sweater,Clothing,0.38750000000000007,Maine,M,Indigo,Winter,0.52,No,Debit Card,2-Day Shipping,No,No,0.836734693877551,Cash,Monthly
3371,0.23076923076923084,Female,Belt,Accessories,0.1375,Illinois,M,Charcoal,Summer,0.11999999999999988,No,Venmo,Store Pickup,No,No,0.9183673469387754,Cash,Fortnightly
3372,0.5961538461538463,Female,Hoodie,Clothing,0.9875,Colorado,S,Turquoise,Winter,0.6000000000000001,No,PayPal,Next Day Air,No,No,0.5510204081632653,PayPal,Annually
3373,0.730769230769231,Female,Socks,Clothing,0.0625,Pennsylvania,M,Maroon,Winter,0.8399999999999999,No,Credit Card,Free Shipping,No,No,0.26530612244897955,Credit Card,Every 3 Months
3374,1.0,Female,Sandals,Footwear,0.4,Minnesota,M,Purple,Spring,0.40000000000000013,No,Debit Card,Store Pickup,No,No,0.22448979591836735,Debit Card,Every 3 Months
3375,0.07692307692307698,Female,Blouse,Clothing,0.3375,Nevada,S,Lavender,Spring,0.4800000000000002,No,Debit Card,2-Day Shipping,No,No,0.8163265306122448,Debit Card,Annually
3376,0.6346153846153847,Female,Boots,Footwear,0.9750000000000001,Connecticut,XL,Yellow,Fall,0.9600000000000002,No,Debit Card,Express,No,No,0.14285714285714285,Credit Card,Annually
3377,0.07692307692307698,Female,Hat,Accessories,0.32500000000000007,Ohio,M,Green,Winter,0.6399999999999999,No,Credit Card,Store Pickup,No,No,0.4693877551020408,Cash,Quarterly
3378,0.3653846153846154,Female,Shirt,Clothing,0.15000000000000002,Kentucky,M,Yellow,Winter,0.8399999999999999,No,Bank Transfer,Next Day Air,No,No,0.346938775510204,PayPal,Fortnightly
3379,0.5961538461538463,Female,Shorts,Clothing,0.6875,Minnesota,L,Gold,Fall,0.8,No,PayPal,Next Day Air,No,No,0.10204081632653061,Cash,Quarterly
3380,0.826923076923077,Female,Handbag,Accessories,0.38750000000000007,Tennessee,L,Turquoise,Summer,1.0,No,Debit Card,Store Pickup,No,No,0.7959183673469387,Cash,Weekly
3381,0.4423076923076924,Female,Dress,Clothing,0.4,North Dakota,L,Blue,Summer,0.52,No,PayPal,Standard,No,No,0.10204081632653061,PayPal,Every 3 Months
3382,0.7500000000000001,Female,Hat,Accessories,0.5750000000000001,Minnesota,L,Turquoise,Winter,0.8800000000000001,No,Bank Transfer,Standard,No,No,0.5306122448979591,Credit Card,Quarterly
3383,0.3076923076923077,Female,Sweater,Clothing,0.1875,Nebraska,M,Maroon,Spring,0.11999999999999988,No,Bank Transfer,Express,No,No,0.02040816326530612,Bank Transfer,Weekly
3384,0.17307692307692313,Female,Coat,Outerwear,0.2875,Delaware,M,Pink,Fall,0.040000000000000036,No,Credit Card,Next Day Air,No,No,0.7755102040816325,Venmo,Bi-Weekly
3385,0.40384615384615385,Female,Hoodie,Clothing,0.050000000000000044,Minnesota,L,Maroon,Summer,0.52,No,Credit Card,Free Shipping,No,No,0.16326530612244897,Venmo,Quarterly
3386,0.8461538461538461,Female,Jewelry,Accessories,0.7875000000000001,Rhode Island,M,Olive,Winter,0.11999999999999988,No,PayPal,Standard,No,No,0.3061224489795918,Credit Card,Every 3 Months
3387,0.3076923076923077,Female,T-shirt,Clothing,0.525,Michigan,M,Lavender,Fall,0.040000000000000036,No,Debit Card,2-Day Shipping,No,No,0.7142857142857142,Cash,Quarterly
3388,0.6730769230769232,Female,Pants,Clothing,0.7250000000000001,New Jersey,S,Pink,Spring,0.3600000000000001,No,Venmo,2-Day Shipping,No,No,0.02040816326530612,Credit Card,Bi-Weekly
3389,0.326923076923077,Female,Sweater,Clothing,0.5125000000000001,South Dakota,M,Cyan,Spring,0.8,No,Venmo,Store Pickup,No,No,0.4081632653061224,Credit Card,Weekly
3390,0.3846153846153847,Female,Pants,Clothing,0.4625,North Carolina,L,Maroon,Fall,0.52,No,Credit Card,Free Shipping,No,No,0.7755102040816325,Venmo,Annually
3391,0.2692307692307693,Female,Socks,Clothing,0.625,Oregon,S,Red,Summer,0.20000000000000018,No,Credit Card,Next Day Air,No,No,0.7551020408163265,PayPal,Annually
3392,0.5576923076923077,Female,Hoodie,Clothing,0.4625,Montana,M,Silver,Fall,0.4800000000000002,No,Cash,2-Day Shipping,No,No,0.10204081632653061,Debit Card,Every 3 Months
3393,0.6730769230769232,Female,Scarf,Accessories,0.675,New Jersey,XL,Blue,Winter,0.7600000000000002,No,Credit Card,Free Shipping,No,No,0.10204081632653061,Venmo,Bi-Weekly
3394,0.8076923076923078,Female,Dress,Clothing,0.875,Arizona,M,Gold,Fall,0.2400000000000002,No,PayPal,Next Day Air,No,No,1.0,Debit Card,Monthly
3395,0.25,Female,Sandals,Footwear,0.9750000000000001,Vermont,S,Yellow,Spring,0.6800000000000002,No,Cash,Store Pickup,No,No,0.16326530612244897,PayPal,Annually
3396,0.5000000000000001,Female,Dress,Clothing,0.2875,Colorado,M,Silver,Winter,0.2400000000000002,No,Debit Card,Free Shipping,No,No,0.28571428571428564,Debit Card,Every 3 Months
3397,0.21153846153846156,Female,Pants,Clothing,0.21250000000000002,Tennessee,XL,Black,Winter,1.0,No,PayPal,Next Day Air,No,No,0.08163265306122448,PayPal,Quarterly
3398,0.019230769230769273,Female,Blouse,Clothing,0.22500000000000003,New Jersey,L,Yellow,Summer,0.08000000000000007,No,Bank Transfer,Standard,No,No,0.24489795918367344,Bank Transfer,Bi-Weekly
3399,0.6923076923076924,Female,Jeans,Clothing,0.5,Montana,L,Pink,Winter,0.52,No,Cash,Standard,No,No,0.8775510204081631,Cash,Fortnightly
3400,0.42307692307692313,Female,Pants,Clothing,0.4375,Montana,XL,Yellow,Winter,0.32000000000000006,No,Debit Card,Standard,No,No,0.7142857142857142,Debit Card,Annually
3401,0.40384615384615385,Female,Sunglasses,Accessories,0.38750000000000007,Nevada,M,Lavender,Fall,0.9199999999999999,No,Debit Card,Free Shipping,No,No,0.346938775510204,Venmo,Fortnightly
3402,0.5000000000000001,Female,Backpack,Accessories,0.6375000000000001,Nevada,L,Peach,Winter,0.3600000000000001,No,Venmo,Standard,No,No,0.7755102040816325,Credit Card,Weekly
3403,0.07692307692307698,Female,Hoodie,Clothing,0.5125000000000001,Louisiana,M,Black,Spring,0.7600000000000002,No,Venmo,2-Day Shipping,No,No,0.2040816326530612,PayPal,Every 3 Months
3404,0.23076923076923084,Female,Boots,Footwear,0.5625,Illinois,M,Olive,Summer,0.56,No,Credit Card,Standard,No,No,0.0,Cash,Bi-Weekly
3405,0.980769230769231,Female,Gloves,Accessories,0.17500000000000004,South Carolina,L,Olive,Fall,0.56,No,Cash,2-Day Shipping,No,No,0.673469387755102,Credit Card,Annually
3406,0.1923076923076924,Female,Blouse,Clothing,0.8375000000000001,Washington,M,White,Summer,0.6800000000000002,No,Venmo,Store Pickup,No,No,0.9387755102040816,Bank Transfer,Bi-Weekly
3407,0.7500000000000001,Female,Sweater,Clothing,0.7375,Nebraska,M,Red,Spring,0.6000000000000001,No,Venmo,Store Pickup,No,No,0.4693877551020408,Venmo,Quarterly
3408,0.5384615384615385,Female,Dress,Clothing,0.32500000000000007,Alabama,S,Purple,Spring,0.040000000000000036,No,Bank Transfer,Store Pickup,No,No,0.38775510204081626,Cash,Quarterly
3409,0.576923076923077,Female,Socks,Clothing,0.65,Montana,L,Purple,Summer,0.7600000000000002,No,PayPal,Standard,No,No,0.2040816326530612,Bank Transfer,Annually
3410,0.11538461538461542,Female,Shirt,Clothing,0.9125000000000001,Minnesota,M,Teal,Summer,0.28000000000000025,No,PayPal,Next Day Air,No,No,0.04081632653061225,Credit Card,Every 3 Months
3411,0.6153846153846154,Female,Sandals,Footwear,0.7000000000000001,Ohio,L,Teal,Summer,0.72,No,PayPal,Free Shipping,No,No,0.7551020408163265,Bank Transfer,Bi-Weekly
3412,0.21153846153846156,Female,Shoes,Footwear,0.45000000000000007,New York,L,Gray,Winter,0.9600000000000002,No,Venmo,2-Day Shipping,No,No,0.8979591836734693,Cash,Weekly
3413,0.826923076923077,Female,Sandals,Footwear,0.7875000000000001,Indiana,M,Magenta,Fall,0.52,No,Credit Card,Store Pickup,No,No,0.6122448979591836,Venmo,Quarterly
3414,0.3076923076923077,Female,Gloves,Accessories,0.875,Delaware,XL,Black,Winter,0.0,No,Cash,Express,No,No,0.3061224489795918,PayPal,Bi-Weekly
3415,0.17307692307692313,Female,Boots,Footwear,0.925,Connecticut,M,Maroon,Spring,0.9600000000000002,No,Venmo,Next Day Air,No,No,0.04081632653061225,Bank Transfer,Quarterly
3416,0.3846153846153847,Female,Blouse,Clothing,0.6000000000000001,New York,M,Gold,Fall,0.20000000000000018,No,Credit Card,2-Day Shipping,No,No,0.28571428571428564,Bank Transfer,Annually
3417,0.13461538461538464,Female,Sandals,Footwear,0.4125000000000001,Alabama,M,Purple,Spring,0.28000000000000025,No,PayPal,Store Pickup,No,No,0.2040816326530612,Bank Transfer,Every 3 Months
3418,0.6923076923076924,Female,Coat,Outerwear,0.1875,Massachusetts,M,Blue,Summer,0.15999999999999992,No,PayPal,2-Day Shipping,No,No,0.4285714285714285,Debit Card,Fortnightly
3419,0.6730769230769232,Female,Jacket,Outerwear,0.125,South Carolina,M,Beige,Summer,0.11999999999999988,No,Cash,Free Shipping,No,No,0.693877551020408,Debit Card,Annually
3420,0.0961538461538462,Female,Jewelry,Accessories,0.07500000000000001,West Virginia,L,Indigo,Winter,0.2400000000000002,No,Venmo,Store Pickup,No,No,0.08163265306122448,Venmo,Bi-Weekly
3421,0.019230769230769273,Female,Hat,Accessories,0.5,Kentucky,M,Purple,Winter,0.3600000000000001,No,Debit Card,Express,No,No,0.693877551020408,PayPal,Bi-Weekly
3422,0.7500000000000001,Female,Shoes,Footwear,0.125,New Jersey,M,Maroon,Summer,0.15999999999999992,No,PayPal,Free Shipping,No,No,0.5306122448979591,PayPal,Weekly
3423,0.019230769230769273,Female,Coat,Outerwear,0.8875,New York,L,Beige,Winter,0.28000000000000025,No,Credit Card,Next Day Air,No,No,0.16326530612244897,Venmo,Monthly
3424,0.28846153846153855,Female,Boots,Footwear,0.6375000000000001,Massachusetts,M,Brown,Spring,0.52,No,Venmo,Next Day Air,No,No,0.4081632653061224,PayPal,Bi-Weekly
3425,0.28846153846153855,Female,Scarf,Accessories,0.55,Florida,L,Green,Summer,0.44000000000000017,No,Venmo,2-Day Shipping,No,No,0.44897959183673464,Credit Card,Monthly
3426,0.3846153846153847,Female,Hat,Accessories,0.42500000000000004,Michigan,M,Blue,Summer,0.72,No,Bank Transfer,Next Day Air,No,No,0.04081632653061225,Debit Card,Bi-Weekly
3427,0.5576923076923077,Female,Socks,Clothing,0.1875,Oregon,XL,Magenta,Fall,0.9199999999999999,No,PayPal,2-Day Shipping,No,No,0.6122448979591836,Credit Card,Annually
3428,0.40384615384615385,Female,T-shirt,Clothing,0.22500000000000003,Michigan,XL,Turquoise,Winter,0.0,No,Bank Transfer,Store Pickup,No,No,0.8775510204081631,Cash,Annually
3429,0.2692307692307693,Female,Jewelry,Accessories,0.6125,Washington,M,Gray,Fall,0.0,No,Debit Card,Next Day Air,No,No,0.38775510204081626,Venmo,Monthly
3430,0.17307692307692313,Female,Skirt,Clothing,0.9500000000000002,Alaska,S,Purple,Winter,0.8399999999999999,No,Debit Card,Express,No,No,0.673469387755102,Debit Card,Weekly
3431,0.9423076923076924,Female,Socks,Clothing,0.6625000000000001,Montana,M,Lavender,Winter,0.6800000000000002,No,Credit Card,Next Day Air,No,No,0.32653061224489793,Bank Transfer,Every 3 Months
3432,0.5384615384615385,Female,Belt,Accessories,0.36250000000000004,New Mexico,S,Green,Summer,0.6800000000000002,No,Cash,Express,No,No,0.38775510204081626,Venmo,Annually
3433,0.34615384615384615,Female,Boots,Footwear,0.30000000000000004,Connecticut,M,Gray,Summer,0.9199999999999999,No,Credit Card,2-Day Shipping,No,No,0.9183673469387754,PayPal,Every 3 Months
3434,0.8461538461538461,Female,Socks,Clothing,0.9125000000000001,Alaska,M,Yellow,Spring,0.8,No,Cash,Free Shipping,No,No,0.5510204081632653,PayPal,Annually
3435,0.25,Female,Pants,Clothing,0.65,Ohio,S,Orange,Summer,0.32000000000000006,No,PayPal,2-Day Shipping,No,No,0.10204081632653061,Venmo,Fortnightly
3436,0.9615384615384616,Female,Socks,Clothing,0.8875,Montana,M,Beige,Summer,0.08000000000000007,No,Debit Card,2-Day Shipping,No,No,1.0,Debit Card,Bi-Weekly
3437,0.7500000000000001,Female,Belt,Accessories,0.7875000000000001,Nebraska,L,Peach,Winter,0.11999999999999988,No,Venmo,2-Day Shipping,No,No,0.8163265306122448,Bank Transfer,Monthly
3438,0.07692307692307698,Female,Jacket,Outerwear,0.525,Oklahoma,S,Green,Winter,0.40000000000000013,No,Venmo,2-Day Shipping,No,No,1.0,PayPal,Annually
3439,0.15384615384615385,Female,Shirt,Clothing,0.6375000000000001,Kentucky,M,Violet,Fall,0.20000000000000018,No,Debit Card,Store Pickup,No,No,0.6530612244897959,Credit Card,Monthly
3440,0.48076923076923084,Female,Gloves,Accessories,0.9125000000000001,Idaho,M,Gray,Summer,0.8,No,Cash,Express,No,No,0.4897959183673469,Venmo,Quarterly
3441,0.5192307692307693,Female,Handbag,Accessories,0.5375000000000001,Maryland,L,Magenta,Fall,0.72,No,Credit Card,2-Day Shipping,No,No,0.02040816326530612,PayPal,Weekly
3442,0.8846153846153847,Female,Sweater,Clothing,0.9500000000000002,Tennessee,XL,Charcoal,Fall,0.6399999999999999,No,Debit Card,Standard,No,No,0.28571428571428564,Credit Card,Annually
3443,0.1923076923076924,Female,Skirt,Clothing,0.7250000000000001,Michigan,M,Violet,Spring,0.72,No,Venmo,Next Day Air,No,No,0.22448979591836735,PayPal,Weekly
3444,0.5576923076923077,Female,Dress,Clothing,0.050000000000000044,Tennessee,L,Silver,Summer,1.0,No,PayPal,Free Shipping,No,No,0.5510204081632653,Cash,Bi-Weekly
3445,0.6730769230769232,Female,Pants,Clothing,0.5375000000000001,Rhode Island,S,Green,Summer,0.52,No,Cash,2-Day Shipping,No,No,0.22448979591836735,Bank Transfer,Bi-Weekly
3446,0.46153846153846156,Female,Hat,Accessories,0.4750000000000001,Florida,M,Magenta,Fall,0.9600000000000002,No,Venmo,Standard,No,No,0.04081632653061225,Debit Card,Annually
3447,0.6346153846153847,Female,Boots,Footwear,0.4375,Louisiana,S,Purple,Spring,1.0,No,Debit Card,2-Day Shipping,No,No,0.38775510204081626,Cash,Weekly
3448,0.8461538461538461,Female,Sandals,Footwear,0.4750000000000001,Arkansas,M,Blue,Fall,0.72,No,Debit Card,Express,No,No,0.04081632653061225,Bank Transfer,Bi-Weekly
3449,0.0,Female,Coat,Outerwear,0.10000000000000003,Kentucky,S,Yellow,Winter,0.6399999999999999,No,PayPal,Express,No,No,0.6326530612244897,Bank Transfer,Fortnightly
3450,0.576923076923077,Female,Blouse,Clothing,0.21250000000000002,Kansas,M,Brown,Spring,0.8,No,PayPal,Standard,No,No,0.693877551020408,Cash,Monthly
3451,0.03846153846153849,Female,Shorts,Clothing,0.7250000000000001,Vermont,M,Pink,Spring,0.44000000000000017,No,PayPal,Store Pickup,No,No,0.6122448979591836,PayPal,Monthly
3452,0.2692307692307693,Female,Blouse,Clothing,0.6625000000000001,Nevada,XL,Silver,Fall,0.20000000000000018,No,Bank Transfer,Free Shipping,No,No,0.24489795918367344,Credit Card,Annually
3453,0.15384615384615385,Female,Jacket,Outerwear,0.0,Oklahoma,M,Indigo,Spring,0.4800000000000002,No,Credit Card,Next Day Air,No,No,0.04081632653061225,Venmo,Fortnightly
3454,0.25,Female,Shirt,Clothing,0.5,Alabama,L,Pink,Winter,0.72,No,Venmo,Standard,No,No,0.9591836734693877,Venmo,Bi-Weekly
3455,0.7115384615384616,Female,Handbag,Accessories,0.6375000000000001,Louisiana,S,Lavender,Fall,0.8399999999999999,No,Cash,Store Pickup,No,No,0.28571428571428564,PayPal,Bi-Weekly
3456,0.5961538461538463,Female,T-shirt,Clothing,0.8625,Ohio,M,Orange,Fall,0.8800000000000001,No,Bank Transfer,Standard,No,No,0.24489795918367344,Venmo,Annually
3457,0.46153846153846156,Female,Hoodie,Clothing,0.4125000000000001,Texas,M,Red,Fall,0.8399999999999999,No,Bank Transfer,Express,No,No,0.4081632653061224,Venmo,Monthly
3458,0.8846153846153847,Female,Jewelry,Accessories,0.8375000000000001,Maryland,M,Gray,Summer,0.20000000000000018,No,Bank Transfer,Express,No,No,0.5714285714285714,Cash,Fortnightly
3459,0.9615384615384616,Female,Jewelry,Accessories,0.21250000000000002,West Virginia,L,Violet,Spring,0.3600000000000001,No,PayPal,Standard,No,No,0.4693877551020408,Venmo,Quarterly
3460,0.9615384615384616,Female,Hoodie,Clothing,0.21250000000000002,Ohio,L,Green,Fall,0.52,No,Venmo,Express,No,No,0.4081632653061224,PayPal,Annually
3461,0.4423076923076924,Female,Scarf,Accessories,0.7250000000000001,Indiana,M,Gold,Spring,0.2400000000000002,No,Credit Card,Express,No,No,0.08163265306122448,Bank Transfer,Bi-Weekly
3462,0.6346153846153847,Female,Shoes,Footwear,0.03750000000000003,Wyoming,S,Maroon,Spring,0.7600000000000002,No,Venmo,Standard,No,No,0.9387755102040816,Cash,Quarterly
3463,0.5000000000000001,Female,Jeans,Clothing,0.6625000000000001,Michigan,L,Olive,Spring,0.8,No,Bank Transfer,Standard,No,No,0.673469387755102,Credit Card,Every 3 Months
3464,0.17307692307692313,Female,Jewelry,Accessories,0.08750000000000002,Maine,M,Yellow,Fall,0.11999999999999988,No,Debit Card,2-Day Shipping,No,No,0.8979591836734693,PayPal,Fortnightly
3465,0.34615384615384615,Female,Coat,Outerwear,0.48750000000000004,Utah,S,Peach,Winter,0.08000000000000007,No,Debit Card,Next Day Air,No,No,0.22448979591836735,PayPal,Annually
3466,0.019230769230769273,Female,Backpack,Accessories,0.4125000000000001,Iowa,M,Gold,Spring,0.3600000000000001,No,Bank Transfer,Standard,No,No,0.6122448979591836,Debit Card,Weekly
3467,0.5961538461538463,Female,Socks,Clothing,0.275,Maryland,S,Purple,Summer,0.8399999999999999,No,Debit Card,Standard,No,No,0.8571428571428571,Bank Transfer,Annually
3468,0.0,Female,Scarf,Accessories,0.3125,Texas,M,Charcoal,Fall,1.0,No,Bank Transfer,Next Day Air,No,No,0.08163265306122448,Credit Card,Annually
3469,0.34615384615384615,Female,Sunglasses,Accessories,0.8625,Ohio,S,Indigo,Winter,0.40000000000000013,No,Credit Card,Standard,No,No,0.7142857142857142,Debit Card,Quarterly
3470,0.34615384615384615,Female,Socks,Clothing,0.8125,North Dakota,L,Magenta,Fall,0.32000000000000006,No,Bank Transfer,Store Pickup,No,No,0.22448979591836735,Cash,Annually
3471,0.019230769230769273,Female,Coat,Outerwear,0.6125,West Virginia,S,Olive,Summer,0.8,No,Cash,Free Shipping,No,No,0.6122448979591836,Cash,Bi-Weekly
3472,0.48076923076923084,Female,Sandals,Footwear,0.5750000000000001,North Carolina,S,Blue,Spring,0.2400000000000002,No,Cash,Store Pickup,No,No,0.6122448979591836,Cash,Bi-Weekly
3473,0.25,Female,Blouse,Clothing,0.275,Georgia,S,White,Summer,0.6000000000000001,No,Bank Transfer,Free Shipping,No,No,0.28571428571428564,Debit Card,Weekly
3474,0.8653846153846155,Female,Dress,Clothing,0.25,Kansas,M,Cyan,Spring,0.0,No,Credit Card,Express,No,No,0.2040816326530612,Cash,Weekly
3475,0.4423076923076924,Female,Pants,Clothing,0.7750000000000001,Maine,M,Cyan,Winter,0.7600000000000002,No,PayPal,Store Pickup,No,No,0.346938775510204,Venmo,Monthly
3476,0.576923076923077,Female,Sneakers,Footwear,0.8500000000000001,South Carolina,M,Orange,Spring,0.7600000000000002,No,Debit Card,Express,No,No,0.16326530612244897,Cash,Quarterly
3477,0.9615384615384616,Female,Boots,Footwear,0.9875,South Carolina,XL,Orange,Summer,0.28000000000000025,No,Credit Card,Free Shipping,No,No,0.2040816326530612,Cash,Weekly
3478,0.6730769230769232,Female,Handbag,Accessories,0.8125,Kentucky,S,Teal,Spring,0.52,No,PayPal,Store Pickup,No,No,0.7551020408163265,Debit Card,Bi-Weekly
3479,0.34615384615384615,Female,Handbag,Accessories,0.4625,Arizona,M,Magenta,Fall,0.8399999999999999,No,PayPal,Store Pickup,No,No,0.836734693877551,PayPal,Quarterly
3480,0.5384615384615385,Female,Sweater,Clothing,0.45000000000000007,New York,S,Orange,Summer,0.9600000000000002,No,PayPal,Standard,No,No,0.8163265306122448,Cash,Monthly
